entry_id,period,effective_date,posting_date,debit_account,credit_account,amount_minor,amount,memo,vendor,customer,source_document_id,transaction_id,entry_type,category
JE-HAP-2026-01-1744,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,4059,40.59,warehouse consumables 2026-01,Teak Partners,,HAP-2026-01-1744,HAP-2026-01-1744,historical_ap,volume_opex
JE-HAP-2026-01-1745,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,3820,38.2,security monitoring hosts 2026-01,Harbor Studio,,HAP-2026-01-1745,HAP-2026-01-1745,historical_ap,volume_opex
JE-HAP-2026-01-1746,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,7731,77.31,usage overage block 2026-01,Timber Supply,,HAP-2026-01-1746,HAP-2026-01-1746,historical_ap,volume_opex
JE-HAP-2026-01-1747,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,1260242,12602.42,premium support 2026-01,Ginkgo Components,,HAP-2026-01-1747,HAP-2026-01-1747,historical_ap,volume_opex
JE-HAP-2026-01-1748,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,34650,346.5,warehouse consumables 2026-01,Teak Systems,,HAP-2026-01-1748,HAP-2026-01-1748,historical_ap,volume_opex
JE-HAP-2026-01-1749,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,13211,132.11,security monitoring hosts 2026-01,Harbor Partners,,HAP-2026-01-1749,HAP-2026-01-1749,historical_ap,volume_opex
JE-HAP-2026-01-1750,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,3022,30.22,usage overage block 2026-01,Timber Studio,,HAP-2026-01-1750,HAP-2026-01-1750,historical_ap,volume_opex
JE-HAP-2026-01-1751,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,720033,7200.33,premium support 2026-01,Ginkgo Supply,,HAP-2026-01-1751,HAP-2026-01-1751,historical_ap,volume_opex
JE-HAP-2026-01-1752,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,23144,231.44,warehouse consumables 2026-01,Teak Components,,HAP-2026-01-1752,HAP-2026-01-1752,historical_ap,volume_opex
JE-HAP-2026-01-1753,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,9655,96.55,security monitoring hosts 2026-01,Harbor Systems,,HAP-2026-01-1753,HAP-2026-01-1753,historical_ap,volume_opex
JE-HAP-2026-01-1754,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,15066,150.66,usage overage block 2026-01,Timber Partners,,HAP-2026-01-1754,HAP-2026-01-1754,historical_ap,volume_opex
JE-HAP-2026-01-1755,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,180077,1800.77,premium support 2026-01,Ginkgo Studio,,HAP-2026-01-1755,HAP-2026-01-1755,historical_ap,volume_opex
JE-HAP-2026-01-1756,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,11638,116.38,warehouse consumables 2026-01,Teak Supply,,HAP-2026-01-1756,HAP-2026-01-1756,historical_ap,volume_opex
JE-HAP-2026-01-1757,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,6099,60.99,security monitoring hosts 2026-01,Harbor Components,,HAP-2026-01-1757,HAP-2026-01-1757,historical_ap,volume_opex
JE-HAP-2026-01-1758,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,10610,106.1,usage overage block 2026-01,Timber Systems,,HAP-2026-01-1758,HAP-2026-01-1758,historical_ap,volume_opex
JE-HAP-2026-01-1759,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,1620121,16201.21,premium support 2026-01,Ginkgo Partners,,HAP-2026-01-1759,HAP-2026-01-1759,historical_ap,volume_opex
JE-HAP-2026-01-1760,2026-01,2026-01-31,2026-01-31,6000-Operating,1000-Cash,42482,424.82,warehouse consumables 2026-01,Teak Studio,,HAP-2026-01-1760,HAP-2026-01-1760,historical_ap,volume_opex
JE-HAP-2026-02-1761,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,3143,31.43,usage overage block 2026-02,Northwood Systems,,HAP-2026-02-1761,HAP-2026-02-1761,historical_ap,volume_opex
JE-HAP-2026-02-1762,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,720154,7201.54,premium support 2026-02,Beacon Partners,,HAP-2026-02-1762,HAP-2026-02-1762,historical_ap,volume_opex
JE-HAP-2026-02-1763,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,23265,232.65,warehouse consumables 2026-02,Nimbus Studio,,HAP-2026-02-1763,HAP-2026-02-1763,historical_ap,volume_opex
JE-HAP-2026-02-1764,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,9776,97.76,security monitoring hosts 2026-02,Alder Supply,,HAP-2026-02-1764,HAP-2026-02-1764,historical_ap,volume_opex
JE-HAP-2026-02-1765,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,15187,151.87,usage overage block 2026-02,Northwood Components,,HAP-2026-02-1765,HAP-2026-02-1765,historical_ap,volume_opex
JE-HAP-2026-02-1766,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,180198,1801.98,premium support 2026-02,Beacon Systems,,HAP-2026-02-1766,HAP-2026-02-1766,historical_ap,volume_opex
JE-HAP-2026-02-1767,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,11759,117.59,warehouse consumables 2026-02,Nimbus Partners,,HAP-2026-02-1767,HAP-2026-02-1767,historical_ap,volume_opex
JE-HAP-2026-02-1768,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,6220,62.2,security monitoring hosts 2026-02,Alder Studio,,HAP-2026-02-1768,HAP-2026-02-1768,historical_ap,volume_opex
JE-HAP-2026-02-1769,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,10731,107.31,usage overage block 2026-02,Northwood Supply,,HAP-2026-02-1769,HAP-2026-02-1769,historical_ap,volume_opex
JE-HAP-2026-02-1770,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,1620242,16202.42,premium support 2026-02,Beacon Components,,HAP-2026-02-1770,HAP-2026-02-1770,historical_ap,volume_opex
JE-HAP-2026-02-1771,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,42350,423.5,warehouse consumables 2026-02,Nimbus Systems,,HAP-2026-02-1771,HAP-2026-02-1771,historical_ap,volume_opex
JE-HAP-2026-02-1772,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,2411,24.11,security monitoring hosts 2026-02,Alder Partners,,HAP-2026-02-1772,HAP-2026-02-1772,historical_ap,volume_opex
JE-HAP-2026-02-1773,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,6022,60.22,usage overage block 2026-02,Northwood Studio,,HAP-2026-02-1773,HAP-2026-02-1773,historical_ap,volume_opex
JE-HAP-2026-02-1774,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,1080033,10800.33,premium support 2026-02,Beacon Supply,,HAP-2026-02-1774,HAP-2026-02-1774,historical_ap,volume_opex
JE-HAP-2026-02-1775,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,30844,308.44,warehouse consumables 2026-02,Nimbus Components,,HAP-2026-02-1775,HAP-2026-02-1775,historical_ap,volume_opex
JE-HAP-2026-02-1776,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,12055,120.55,security monitoring hosts 2026-02,Alder Systems,,HAP-2026-02-1776,HAP-2026-02-1776,historical_ap,volume_opex
JE-HAP-2026-02-1777,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,1566,15.66,usage overage block 2026-02,Northwood Partners,,HAP-2026-02-1777,HAP-2026-02-1777,historical_ap,volume_opex
JE-HAP-2026-02-1778,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,540077,5400.77,premium support 2026-02,Beacon Studio,,HAP-2026-02-1778,HAP-2026-02-1778,historical_ap,volume_opex
JE-HAP-2026-02-1779,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,19338,193.38,warehouse consumables 2026-02,Nimbus Supply,,HAP-2026-02-1779,HAP-2026-02-1779,historical_ap,volume_opex
JE-HAP-2026-02-1780,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,8499,84.99,security monitoring hosts 2026-02,Alder Components,,HAP-2026-02-1780,HAP-2026-02-1780,historical_ap,volume_opex
JE-HAP-2026-02-1781,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,13610,136.1,usage overage block 2026-02,Northwood Systems,,HAP-2026-02-1781,HAP-2026-02-1781,historical_ap,volume_opex
JE-HAP-2026-02-1782,2026-02,2026-02-20,2026-02-20,6000-Operating,1000-Cash,1980121,19801.21,premium support 2026-02,Beacon Partners,,HAP-2026-02-1782,HAP-2026-02-1782,historical_ap,volume_opex
JE-HAP-2026-02-1783,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,2532,25.32,security monitoring hosts 2026-02,Teak Components,,HAP-2026-02-1783,HAP-2026-02-1783,historical_ap,volume_opex
JE-HAP-2026-02-1784,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,6143,61.43,usage overage block 2026-02,Harbor Systems,,HAP-2026-02-1784,HAP-2026-02-1784,historical_ap,volume_opex
JE-HAP-2026-02-1785,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,1080154,10801.54,premium support 2026-02,Timber Partners,,HAP-2026-02-1785,HAP-2026-02-1785,historical_ap,volume_opex
JE-HAP-2026-02-1786,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,30965,309.65,warehouse consumables 2026-02,Ginkgo Studio,,HAP-2026-02-1786,HAP-2026-02-1786,historical_ap,volume_opex
JE-HAP-2026-02-1787,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,12176,121.76,security monitoring hosts 2026-02,Teak Supply,,HAP-2026-02-1787,HAP-2026-02-1787,historical_ap,volume_opex
JE-HAP-2026-02-1788,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,1687,16.87,usage overage block 2026-02,Harbor Components,,HAP-2026-02-1788,HAP-2026-02-1788,historical_ap,volume_opex
JE-HAP-2026-02-1789,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,540198,5401.98,premium support 2026-02,Timber Systems,,HAP-2026-02-1789,HAP-2026-02-1789,historical_ap,volume_opex
JE-HAP-2026-02-1790,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,19459,194.59,warehouse consumables 2026-02,Ginkgo Partners,,HAP-2026-02-1790,HAP-2026-02-1790,historical_ap,volume_opex
JE-HAP-2026-02-1791,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,8620,86.2,security monitoring hosts 2026-02,Teak Studio,,HAP-2026-02-1791,HAP-2026-02-1791,historical_ap,volume_opex
JE-HAP-2026-02-1792,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,13731,137.31,usage overage block 2026-02,Harbor Supply,,HAP-2026-02-1792,HAP-2026-02-1792,historical_ap,volume_opex
JE-HAP-2026-02-1793,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,1980242,19802.42,premium support 2026-02,Timber Components,,HAP-2026-02-1793,HAP-2026-02-1793,historical_ap,volume_opex
JE-HAP-2026-02-1794,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,7700,77.0,warehouse consumables 2026-02,Ginkgo Systems,,HAP-2026-02-1794,HAP-2026-02-1794,historical_ap,volume_opex
JE-HAP-2026-02-1795,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,4811,48.11,security monitoring hosts 2026-02,Teak Partners,,HAP-2026-02-1795,HAP-2026-02-1795,historical_ap,volume_opex
JE-HAP-2026-02-1796,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,9022,90.22,usage overage block 2026-02,Harbor Studio,,HAP-2026-02-1796,HAP-2026-02-1796,historical_ap,volume_opex
JE-HAP-2026-02-1797,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,1440033,14400.33,premium support 2026-02,Timber Supply,,HAP-2026-02-1797,HAP-2026-02-1797,historical_ap,volume_opex
JE-HAP-2026-02-1798,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,38544,385.44,warehouse consumables 2026-02,Ginkgo Components,,HAP-2026-02-1798,HAP-2026-02-1798,historical_ap,volume_opex
JE-HAP-2026-02-1799,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,1255,12.55,security monitoring hosts 2026-02,Teak Systems,,HAP-2026-02-1799,HAP-2026-02-1799,historical_ap,volume_opex
JE-HAP-2026-02-1800,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,4566,45.66,usage overage block 2026-02,Harbor Partners,,HAP-2026-02-1800,HAP-2026-02-1800,historical_ap,volume_opex
JE-HAP-2026-02-1801,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,900077,9000.77,premium support 2026-02,Timber Studio,,HAP-2026-02-1801,HAP-2026-02-1801,historical_ap,volume_opex
JE-HAP-2026-02-1802,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,27038,270.38,warehouse consumables 2026-02,Ginkgo Supply,,HAP-2026-02-1802,HAP-2026-02-1802,historical_ap,volume_opex
JE-HAP-2026-02-1803,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,10899,108.99,security monitoring hosts 2026-02,Teak Components,,HAP-2026-02-1803,HAP-2026-02-1803,historical_ap,volume_opex
JE-HAP-2026-02-1804,2026-02,2026-02-21,2026-02-21,6000-Operating,1000-Cash,16610,166.1,usage overage block 2026-02,Harbor Systems,,HAP-2026-02-1804,HAP-2026-02-1804,historical_ap,volume_opex
JE-HAP-2026-02-1805,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,7821,78.21,warehouse consumables 2026-02,Beacon Supply,,HAP-2026-02-1805,HAP-2026-02-1805,historical_ap,volume_opex
JE-HAP-2026-02-1806,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,4932,49.32,security monitoring hosts 2026-02,Nimbus Components,,HAP-2026-02-1806,HAP-2026-02-1806,historical_ap,volume_opex
JE-HAP-2026-02-1807,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,9143,91.43,usage overage block 2026-02,Alder Systems,,HAP-2026-02-1807,HAP-2026-02-1807,historical_ap,volume_opex
JE-HAP-2026-02-1808,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,1440154,14401.54,premium support 2026-02,Northwood Partners,,HAP-2026-02-1808,HAP-2026-02-1808,historical_ap,volume_opex
JE-HAP-2026-02-1809,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,38665,386.65,warehouse consumables 2026-02,Beacon Studio,,HAP-2026-02-1809,HAP-2026-02-1809,historical_ap,volume_opex
JE-HAP-2026-02-1810,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,1376,13.76,security monitoring hosts 2026-02,Nimbus Supply,,HAP-2026-02-1810,HAP-2026-02-1810,historical_ap,volume_opex
JE-HAP-2026-02-1811,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,4687,46.87,usage overage block 2026-02,Alder Components,,HAP-2026-02-1811,HAP-2026-02-1811,historical_ap,volume_opex
JE-HAP-2026-02-1812,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,900198,9001.98,premium support 2026-02,Northwood Systems,,HAP-2026-02-1812,HAP-2026-02-1812,historical_ap,volume_opex
JE-HAP-2026-02-1813,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,27159,271.59,warehouse consumables 2026-02,Beacon Partners,,HAP-2026-02-1813,HAP-2026-02-1813,historical_ap,volume_opex
JE-HAP-2026-02-1814,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,11020,110.2,security monitoring hosts 2026-02,Nimbus Studio,,HAP-2026-02-1814,HAP-2026-02-1814,historical_ap,volume_opex
JE-HAP-2026-02-1815,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,16731,167.31,usage overage block 2026-02,Alder Supply,,HAP-2026-02-1815,HAP-2026-02-1815,historical_ap,volume_opex
JE-HAP-2026-02-1816,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,360242,3602.42,premium support 2026-02,Northwood Components,,HAP-2026-02-1816,HAP-2026-02-1816,historical_ap,volume_opex
JE-HAP-2026-02-1817,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,15400,154.0,warehouse consumables 2026-02,Beacon Systems,,HAP-2026-02-1817,HAP-2026-02-1817,historical_ap,volume_opex
JE-HAP-2026-02-1818,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,7211,72.11,security monitoring hosts 2026-02,Nimbus Partners,,HAP-2026-02-1818,HAP-2026-02-1818,historical_ap,volume_opex
JE-HAP-2026-02-1819,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,12022,120.22,usage overage block 2026-02,Alder Studio,,HAP-2026-02-1819,HAP-2026-02-1819,historical_ap,volume_opex
JE-HAP-2026-02-1820,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,1800033,18000.33,premium support 2026-02,Northwood Supply,,HAP-2026-02-1820,HAP-2026-02-1820,historical_ap,volume_opex
JE-HAP-2026-02-1821,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,3894,38.94,warehouse consumables 2026-02,Beacon Components,,HAP-2026-02-1821,HAP-2026-02-1821,historical_ap,volume_opex
JE-HAP-2026-02-1822,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,3655,36.55,security monitoring hosts 2026-02,Nimbus Systems,,HAP-2026-02-1822,HAP-2026-02-1822,historical_ap,volume_opex
JE-HAP-2026-02-1823,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,7566,75.66,usage overage block 2026-02,Alder Partners,,HAP-2026-02-1823,HAP-2026-02-1823,historical_ap,volume_opex
JE-HAP-2026-02-1824,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,1260077,12600.77,premium support 2026-02,Northwood Studio,,HAP-2026-02-1824,HAP-2026-02-1824,historical_ap,volume_opex
JE-HAP-2026-02-1825,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,34738,347.38,warehouse consumables 2026-02,Beacon Supply,,HAP-2026-02-1825,HAP-2026-02-1825,historical_ap,volume_opex
JE-HAP-2026-02-1826,2026-02,2026-02-22,2026-02-22,6000-Operating,1000-Cash,13299,132.99,security monitoring hosts 2026-02,Nimbus Components,,HAP-2026-02-1826,HAP-2026-02-1826,historical_ap,volume_opex
JE-HAP-2026-02-1827,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,360110,3601.1,premium support 2026-02,Harbor Studio,,HAP-2026-02-1827,HAP-2026-02-1827,historical_ap,volume_opex
JE-HAP-2026-02-1828,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,15521,155.21,warehouse consumables 2026-02,Timber Supply,,HAP-2026-02-1828,HAP-2026-02-1828,historical_ap,volume_opex
JE-HAP-2026-02-1829,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,7332,73.32,security monitoring hosts 2026-02,Ginkgo Components,,HAP-2026-02-1829,HAP-2026-02-1829,historical_ap,volume_opex
JE-HAP-2026-02-1830,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,12143,121.43,usage overage block 2026-02,Teak Systems,,HAP-2026-02-1830,HAP-2026-02-1830,historical_ap,volume_opex
JE-HAP-2026-02-1831,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,1800154,18001.54,premium support 2026-02,Harbor Partners,,HAP-2026-02-1831,HAP-2026-02-1831,historical_ap,volume_opex
JE-HAP-2026-02-1832,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,4015,40.15,warehouse consumables 2026-02,Timber Studio,,HAP-2026-02-1832,HAP-2026-02-1832,historical_ap,volume_opex
JE-HAP-2026-02-1833,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,3776,37.76,security monitoring hosts 2026-02,Ginkgo Supply,,HAP-2026-02-1833,HAP-2026-02-1833,historical_ap,volume_opex
JE-HAP-2026-02-1834,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,7687,76.87,usage overage block 2026-02,Acme Supplies LLC,,HAP-2026-02-1834,HAP-2026-02-1834,historical_ap,volume_opex
JE-HAP-2026-02-1835,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,1260198,12601.98,premium support 2026-02,Office Depot,,HAP-2026-02-1835,HAP-2026-02-1835,historical_ap,volume_opex
JE-HAP-2026-02-1836,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,34859,348.59,warehouse consumables 2026-02,Figma,,HAP-2026-02-1836,HAP-2026-02-1836,historical_ap,volume_opex
JE-HAP-2026-02-1837,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,13420,134.2,security monitoring hosts 2026-02,Cambridge Properties,,HAP-2026-02-1837,HAP-2026-02-1837,historical_ap,volume_opex
JE-HAP-2026-02-1838,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,3231,32.31,usage overage block 2026-02,GitHub,,HAP-2026-02-1838,HAP-2026-02-1838,historical_ap,volume_opex
JE-HAP-2026-02-1839,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,720242,7202.42,premium support 2026-02,Misc Supplies,,HAP-2026-02-1839,HAP-2026-02-1839,historical_ap,volume_opex
JE-HAP-2026-02-1840,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,23100,231.0,warehouse consumables 2026-02,Okta,,HAP-2026-02-1840,HAP-2026-02-1840,historical_ap,volume_opex
JE-HAP-2026-02-1841,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,9611,96.11,security monitoring hosts 2026-02,Cloudflare,,HAP-2026-02-1841,HAP-2026-02-1841,historical_ap,volume_opex
JE-HAP-2026-02-1842,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,15022,150.22,usage overage block 2026-02,Staples Business Advantage,,HAP-2026-02-1842,HAP-2026-02-1842,historical_ap,volume_opex
JE-HAP-2026-02-1843,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,180033,1800.33,premium support 2026-02,Comcast Business,,HAP-2026-02-1843,HAP-2026-02-1843,historical_ap,volume_opex
JE-HAP-2026-02-1844,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,11594,115.94,warehouse consumables 2026-02,HubSpot,,HAP-2026-02-1844,HAP-2026-02-1844,historical_ap,volume_opex
JE-HAP-2026-02-1845,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,6055,60.55,security monitoring hosts 2026-02,Palo Alto Networks,,HAP-2026-02-1845,HAP-2026-02-1845,historical_ap,volume_opex
JE-HAP-2026-02-1846,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,10566,105.66,usage overage block 2026-02,Vanta,,HAP-2026-02-1846,HAP-2026-02-1846,historical_ap,volume_opex
JE-HAP-2026-02-1847,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,1620077,16200.77,premium support 2026-02,Teak Partners,,HAP-2026-02-1847,HAP-2026-02-1847,historical_ap,volume_opex
JE-HAP-2026-02-1848,2026-02,2026-02-23,2026-02-23,6000-Operating,1000-Cash,42438,424.38,warehouse consumables 2026-02,Harbor Studio,,HAP-2026-02-1848,HAP-2026-02-1848,historical_ap,volume_opex
JE-HAP-2026-02-1849,2026-02,2026-02-24,2026-02-24,6000-Operating,1000-Cash,3099,30.99,usage overage block 2026-02,CleanRoom Janitorial,,HAP-2026-02-1849,HAP-2026-02-1849,historical_ap,volume_opex
JE-HAP-2026-02-1850,2026-02,2026-02-24,2026-02-24,6000-Operating,1000-Cash,720110,7201.1,premium support 2026-02,Adyen NV,,HAP-2026-02-1850,HAP-2026-02-1850,historical_ap,volume_opex
JE-HAP-2026-02-1851,2026-02,2026-02-24,2026-02-24,6000-Operating,1000-Cash,23221,232.21,warehouse consumables 2026-02,Carta,,HAP-2026-02-1851,HAP-2026-02-1851,historical_ap,volume_opex
JE-HAP-2026-02-1852,2026-02,2026-02-24,2026-02-24,6000-Operating,1000-Cash,9732,97.32,security monitoring hosts 2026-02,Northwood Supply,,HAP-2026-02-1852,HAP-2026-02-1852,historical_ap,volume_opex
JE-HAP-2026-02-1853,2026-02,2026-02-24,2026-02-24,6000-Operating,1000-Cash,15143,151.43,usage overage block 2026-02,Beacon Components,,HAP-2026-02-1853,HAP-2026-02-1853,historical_ap,volume_opex
